OBJECTID,6 Digit Tract Code,Census ID,1.1: Proximity to schools (raw values),1.2: Proximity to modernized schools (raw values),1.3: Proximity to playgrounds (raw values),1.4: Proximity to crossing guards (raw values),1.5: Safe routes to school (raw values),1.6: Proximity to libraries (raw values),1.7: Access to wireless hotspots (raw values),1.8: Access to broadband internet (raw values),1.9: Proximity to recreation centers (raw values),2.1: Travel time to work (raw values),3.1: Proximity to banking institutions (raw values),3.2: Proximity to cash checking institutions (raw values),4.1: Housing stock quality (raw values),4.2: Share of homes built since 1970 (raw values),4.3: Distribution of affordable housing (raw values),4.4: Proximity to vacant or blighted houses (raw values),5.1: Proximity to Metro bus (raw values),5.2: Proximity to Metro station (raw values),5.3: Proximity to Capital Bikeshare locations (raw values),5.4: Access to bike lanes (raw values),5.5: Sidewalk quality (raw values),5.6: Parking availability (raw values),6.1: Proximity to grocery stores (raw values),6.2: Low Food Access areas (raw values),6.3: Proximity to farmers markets (raw values),6.4: Availability of healthy food within stores (raw values),6.5: Proximity to restaurants (raw values),6.6: Proximity to liquor stores (raw values),7.1: Proximity to health care facilities (raw values),7.2: Proximity to mental health facilities and providers (raw values),8.1: Tree canopy (raw values),8.2: Proximity to parks (raw values),8.3: Proximity to trails (raw values),8.4: Presence of mix of land uses (raw values),8.5: Positive land uses (raw values),8.6: Flood Plains (raw values),9.1: Proximity to vacant lots (raw values),9.2: Streetlight coverage (raw values),9.3: Proximity to police department locations (raw values),9.4: Proximity to fire stations (raw values),9.5: Proximity to High Injury Network Corridors (raw values),1.1: Proximity to schools (percentiles),1.2: Proximity to modernized schools (percentiles),1.3: Proximity to playgrounds (percentiles),1.4: Proximity to crossing guards (percentiles),1.5: Safe routes to school (percentiles),1.6: Proximity to libraries (percentiles),1.7: Access to wireless hotspots (percentiles),1.8: Access to broadband internet (percentiles),1.9: Proximity to recreation centers (percentiles),2.1: Travel time to work (percentiles),3.1: Proximity to banking institutions (percentiles),3.2: Proximity to cash checking institutions (percentiles),4.1: Housing stock quality (percentiles),4. 2: Share of homes built since 1970 (percentiles),4.3: Distribution of affordable housing (percentiles),4.4: Proximity to vacant or blighted houses (percentiles),5.1: Proximity to Metro bus (percentiles),5.2: Proximity to Metro station (percentiles),5.3: Proximity to Capital Bikeshare locations (percentiles),5.4: Access to bike lanes (percentiles),5.5: Sidewalk quality (percentiles),5.6: Parking availability (percentiles),6.1: Proximity to grocery stores (percentiles),6.2: Low Food Access areas (percentiles),6.3: Proximity to farmers markets (percentiles),6.4: Availability of healthy food within stores (percentiles),6.5: Proximity to restaurants (percentiles),6.6: Proximity to liquor stores (percentiles),7.1: Proximity to health care facilities (percentiles),7.2: Proximity to mental health facilities and providers (percentiles),8.1: Tree canopy (percentiles),8.2: Proximity to parks (percentiles),8.3: Proximity to trails (percentiles),8.4: Presence of mix of land uses (percentiles),8.5: Positive land uses (percentiles),8.6: Flood Plains (percentiles),9.1: Proximity to vacant lots (percentiles),9.2: Streetlight coverage (percentiles),9.3: Proximity to police department locations (percentiles),9.4: Proximity to fire stations (percentiles),9.5: Proximity to High Injury Network Corridors (percentiles),Driver 1: Education (percentiles),Driver 2: Employment (percentiles),Driver 3: Financial Institutions (percentiles),Driver 4: Housing (percentiles),Driver 5: Transportation (percentiles),Driver 6: Food Environment (percentiles),Driver 7: Medical Care (percentiles),Driver 8: Outdoor Environment (percentiles),Driver 9: Community Safety (percentiles),Overall Driver Score (percentiles),Bottom 10th percentile census tracts,Driver 1: Education (raw values),Driver 2: Employment (raw values),Driver 3: Financial Institutions (raw),Driver 4: Housing (raw values),Driver 5: Transportation (raw values),Driver 6: Food Environment (raw values),Driver 7: Medical Care (raw values),Driver 8: Outdoor Environment (raw values),Driver 9: Community Safety (raw values)
155,002202,11001002202,0.999899967,0.184106274,0.472415292,0.127534687,0.389554027,0.471766846,0.999899967,0.872727273,0.4657662,0.810572687,0.999899967,0.000100033,0,0.027559055,0.05183727,0.549699477,0.362812759,0.646811894,0.397157049,0.040341999,0.994241843,0.965582133,0.999899967,0.001112453,0.439444051,0.999899967,0.250978352,0.000100033,0.999899967,0.837319177,0.308551261,0,0.082768061,0.536681826,0.999966714,1,1,0.313745007,0,0.999899967,0.929995136,0.504854369,0.393203883,0.398058252,0.640776699,0.815533981,0.305825243,0.533980583,0.416666667,0.072815534,0.519417476,0.567961165,0.315533981,0.046116505,0.024509804,0.509803922,0.485436893,0.208737864,0.40776699,0.281553398,0.451456311,0.762135922,0.902912621,0.689320388,0.033980583,0.237864078,0.762135922,0.184466019,0.432038835,0.631067961,0.485436893,0.626213592,0.080097087,0.344660194,0.266990291,0.995145631,0.686893204,0.825242718,0.59223301,0.165048544,0.752427184,0.67961165,0.349514563,0.519417476,0.361650485,0.077669903,0.674757282,0.368932039,0.606796117,0.366504854,0.737864078,0.432038835,0,0.455036408,0.519417476,0.441747573,0.266466781,0.569398058,0.365422625,0.594660194,0.473786408,0.595097087
156,002301,11001002301,0.999900335,0.790810727,0.578348293,0.100841856,0.127207986,0.999899695,0.999900335,0.833195021,0.999900335,0.686162625,0.999900335,9.96652E-05,0.00328702,0.059577677,0.001508296,0.08794182,0.770907631,0.973384072,0.713188292,0.224788669,0.995822622,0.94098664,0.999900065,0.315199958,0.998231564,0.804168144,0.002062702,9.96652E-05,0.999900335,0.15671993,0.307257024,0,0,0.529150286,0.979576166,1,1,0.344179961,0.212019311,0.680995926,1,0.548543689,0.631067961,0.451456311,0.533980583,0.703883495,0.830097087,0.572815534,0.328431373,0.665048544,0.189320388,0.597087379,0.296116505,0.101941748,0.06372549,0.196078431,0.072815534,0.796116505,0.529126214,0.5,0.854368932,0.878640777,0.655339806,0.699029126,0.334951456,0.548543689,0.402912621,0.019417476,0.40776699,0.655339806,0.208737864,0.621359223,0.080097087,0.133495146,0.22815534,0.849514563,0.686893204,0.825242718,0.699029126,0.461165049,0.291262136,0.912621359,0.733009709,0.189320388,0.381067961,0.004854369,0.888349515,0.300970874,0.546116505,0.143203883,0.859223301,0.422330097,0,0.600481868,0.189320388,0.446601942,0.108640301,0.688135922,0.343577928,0.54368932,0.412135922,0.645291262
157,006400,11001006400,0.981849515,0.104172844,0.628633194,0,0,0.495733986,0.999370952,0.685367703,0.999903181,0.864182692,0.995704668,0.007875318,0.323289962,0.413886998,0.514635807,0.793369319,0.573974481,0.856457661,0.90896476,0.075205624,0.992562929,0.902673482,0.642802063,0.165551614,0.949991154,0,0.610272915,9.6819E-05,0.896212785,0,0.143743779,0.422183193,0.912039522,0.855818833,0.793435498,0.528111363,0.914493817,0.336938765,0.902890392,0.923590638,0.953834829,0.111650485,0.32038835,0.5,0.097087379,0.313106796,0.315533981,0.160194175,0.058823529,0.854368932,0.72815534,0.223300971,0.626213592,0.77184466,0.735294118,0.960784314,0.72815534,0.529126214,0.485436893,0.59223301,0.563106796,0.59223301,0.22815534,0.233009709,0.194174757,0.461165049,0.101941748,0.412621359,0.17961165,0.223300971,0.063106796,0.126213592,0.461165049,0.859223301,0.95631068,0.296116505,0.033980583,0.334951456,0.669902913,0.737864078,0.436893204,0.737864078,0.13592233,0.72815534,0.254854369,0.95631068,0.305825243,0.145631068,0.145631068,0.17961165,0.77184466,0.305825243,0,0.30677827,0.72815534,0.424757282,0.799019608,0.440762136,0.253650459,0.183252427,0.421359223,0.607961165
158,006500,11001006500,0.9999023,0.178745778,0.998139358,0.125184361,0,0.9999023,0.9999023,0.95505618,0.9999023,0.915607985,0.9999023,9.76996E-05,0.373065855,0.168201351,0,0.514951122,0.192643112,0.9999023,0.975098404,0.204877753,0.960051546,0.941506121,0.9999023,0.507111298,0.9999023,0.986085122,0.955827218,9.76996E-05,0.9999023,0.9999023,0.263509218,0.9999023,0.413325554,0.726955298,0.785118386,0.979644099,0.873836537,0.292449172,0.9999023,0.9999023,1,0.781553398,0.388349515,0.781553398,0.626213592,0.313106796,0.883495146,0.786407767,0.764705882,0.82038835,0.893203883,0.791262136,0.174757282,0.810679612,0.323529412,0.090686275,0.441747573,0.063106796,0.873786408,0.684466019,0.805825243,0.019417476,0.665048544,0.82038835,0.5,0.883495146,0.529126214,0.708737864,0.223300971,0.815533981,0.888349515,0.495145631,0.922330097,0.514563107,0.742718447,0.257281553,0.305825243,0.242718447,0.504854369,0.927184466,0.868932039,0.912621359,0.839805825,0.893203883,0.580097087,0.330097087,0.640776699,0.805825243,0.873786408,0.713592233,0.927184466,0.898058252,0,0.67937964,0.893203883,0.483009709,0.416660718,0.544669903,0.615786469,0.833737864,0.547572816,0.715436893
159,006600,11001006600,0.999903411,0.999072614,0.999221412,0.041337073,0,0.999903411,0.999903411,0.961678832,0.999903411,0.721770551,0.999903411,9.65887E-05,0.289195079,0.126561199,0.038301415,0.520526127,0.701761523,0.999903411,0.999903411,0.215035232,0.960520607,0.954979993,0.999903411,0.731769241,0.999903411,0.999903411,0.999903411,9.65887E-05,0.999903411,0.999903411,0.269514618,0.458776828,0.004897889,0.714823466,0.910812825,1,1,0.359410266,0.999903411,0.999903411,1,0.834951456,0.752427184,0.786407767,0.349514563,0.313106796,0.902912621,0.834951456,0.799019608,0.86407767,0.242718447,0.839805825,0.140776699,0.699029126,0.235294118,0.446078431,0.45631068,0.718446602,0.898058252,0.917475728,0.825242718,0.024271845,0.834951456,0.86407767,0.669902913,0.898058252,0.902912621,0.912621359,0.169902913,0.854368932,0.898058252,0.519417476,0.495145631,0.276699029,0.699029126,0.553398058,0.686893204,0.825242718,0.762135922,0.936893204,0.888349515,0.912621359,0.888349515,0.242718447,0.616504854,0.40776699,0.951456311,0.95631068,0.888349515,0.580097087,0.990291262,0.878640777,0,0.70683181,0.242718447,0.490291262,0.459178089,0.741951456,0.779621309,0.865291262,0.520873786,0.864271845
160,006700,11001006700,0.9999075,0.9999075,0.9999075,0,0,0.9999075,0.9999075,0.981642512,0.9999075,0.852082336,0.9999075,9.24998E-05,0.056775889,0.06434946,0.003287929,0.434250358,0.601024231,0.9999075,0.9999075,0.217365271,0.980877104,0.95900767,0.9999075,0.965618084,0.9999075,0.9999075,0.765283904,9.24998E-05,0.9999075,0.9999075,0.339191232,0.999906932,0,0.517745136,0.947225918,1,0.946303172,0.360371523,0.813249577,0.9999075,1,0.966019417,0.970873786,0.995145631,0.097087379,0.313106796,0.970873786,0.966019417,0.931372549,0.970873786,0.699029126,0.966019417,0.033980583,0.354368932,0.073529412,0.235294118,0.359223301,0.572815534,0.975728155,0.975728155,0.844660194,0.145631068,0.873786408,0.970873786,0.810679612,0.975728155,0.975728155,0.514563107,0.038834951,0.970873786,0.980582524,0.708737864,0.980582524,0.133495146,0.169902913,0.67961165,0.686893204,0.427184466,0.766990291,0.708737864,0.970873786,0.912621359,0.936893204,0.699029126,0.699029126,0.058252427,0.966019417,0.951456311,0.980582524,0.834951456,0.970873786,0.966019417,0,0.77634566,0.699029126,0.5,0.255603941,0.766165049,0.764693716,0.973300971,0.586893204,0.782038835
161,006802,11001006802,0.999896515,0.504198732,0.980317228,0.123058917,0,0.999896515,0.999896515,0.824390244,0.999896515,0.907090465,0.999896515,0.000103485,0.029854849,0.123434705,0.023255814,0.163852119,0.789732088,0.999896515,0.996704726,0.22976568,0.991424488,0.918891167,0.999896515,0.990640696,0.252550492,0.999896515,0.899959607,0.000103485,0.999896515,0.999896515,0.266724462,0.999896515,0.352054857,0.506282313,0.953091755,1,0.699839125,0.38997073,0,0.999896515,0.947463359,0.276699029,0.533980583,0.747572816,0.616504854,0.313106796,0.742718447,0.310679612,0.303921569,0.495145631,0.844660194,0.378640777,0.446601942,0.266990291,0.215686275,0.37254902,0.131067961,0.815533981,0.703883495,0.723300971,0.859223301,0.495145631,0.378640777,0.567961165,0.849514563,0.160194175,0.655339806,0.631067961,0.645631068,0.495145631,0.703883495,0.509708738,0.854368932,0.490291262,0.131067961,0.708737864,0.686893204,0.082524272,0.834951456,0.165048544,0.650485437,0.723300971,0.354368932,0.844660194,0.191747573,0.048543689,0.766990291,0.597087379,0.558252427,0.849514563,0.655339806,0.601941748,0,0.456956739,0.844660194,0.412621359,0.246573387,0.610927184,0.499282193,0.547330097,0.59223301,0.540485437
162,007408,11001007408,0.999898,0.999898,0.428847,0.210167,0,0.294078,0.999898,0.745154,0.944422,0.652228,0.952738,0.014224,0,0.28545,0.115906,0.513841,0.619802,0,0.035959,0,1,0.891068,0.883932,0.097193,0.682936,0.917742,0.307509,0.023739,0.999898,0.999898,0.390761,0,0.981315,0.509252,0.532828,1,0.995834,0.182146,0.999898,0.999509,0.749766,0.339806,0.834951,0.34466,0.805825,0.313107,0.218447,0.368932,0.127451,0.276699,0.126214,0.165049,0.640777,0.046117,0.509804,0.696078,0.436893,0.616505,0.075243,0.024272,0.106796,0.992718,0.145631,0.334951,0.135922,0.339806,0.466019,0.199029,0.820388,0.538835,0.728155,0.771845,0.080097,0.927184,0.140777,0.033981,0.686893,0.597087,0.135922,0.839806,0.529126,0.194175,0.281553,0.126214,0.014563,0.334951,0.067961,0.218447,0.592233,0.531553,0.31068,0.053398,1,0.409134,0.126214,0.402913,0.422223,0.290177,0.285505,0.586165,0.51068,0.422913
163,007409,11001007409,0.999901,0.97701,0.01683,0.005668,0,0.934105,0.985647,0.710779,0.858955,0.56,0.992176,0.855672,0,0.282999,0.242872,0.857182,0.812095,0.304711,0.684389,0,0.992054,0.924655,0.991504,0.626161,0,0.999023,0.92386,9.9E-05,0.999901,0.315143,0.317471,0.888553,0.224408,0.630751,0.576902,0.91124,1,0.148891,0.456268,0.694736,0.84265,0.645631,0.718447,0.082524,0.23301,0.313107,0.558252,0.150485,0.088235,0.218447,0.041262,0.218447,0.946602,0.046117,0.504902,0.872549,0.815534,0.864078,0.26699,0.480583,0.106796,0.538835,0.480583,0.412621,0.626214,0.031553,0.558252,0.660194,0.320388,0.723301,0.252427,0.640777,0.703883,0.398058,0.592233,0.053398,0.203883,0.825243,0.07767,0.563107,0.300971,0.427184,0.223301,0.041262,0.842233,0.631068,0.432039,0.42233,0.640777,0.276699,0.252427,0.34466,0,0.379858,0.041262,0.582524,0.559775,0.473019,0.407777,0.605583,0.453883,0.400874
164,008904,11001008904,0.999899563,0.144929232,0.625053584,0.101303524,0,0.999899563,0.999899563,0.720124159,0.999899563,0.749006246,0.999899563,0.000100437,0.017811452,0.211662075,0.029843893,0.399212389,0.609547196,0,0.488765535,0.013399954,0.99853908,0.858962547,0.999899563,0.811228172,0.999899563,0.996949379,0.953268006,0.000100437,0.999899563,0.01706923,0.158785914,0.002248963,0.162465763,0.722111415,0.982887169,1,0.918267572,0.243558156,0,0.753452756,0.826701886,0.461165049,0.359223301,0.495145631,0.538834951,0.313106796,0.815533981,0.485436893,0.102941176,0.611650485,0.32038835,0.529126214,0.339805825,0.213592233,0.387254902,0.406862745,0.325242718,0.59223301,0.075242718,0.359223301,0.305825243,0.966019417,0.058252427,0.660194175,0.708737864,0.737864078,0.54368932,0.694174757,0.475728155,0.601941748,0.165048544,0.160194175,0.169902913,0.378640777,0.72815534,0.878640777,0.686893204,0.349514563,0.310679612,0.165048544,0.330097087,0.388349515,0.417475728,0.32038835,0.317961165,0.174757282,0.097087379,0.77184466,0.485436893,0.237864078,0.058252427,0.131067961,0,0.476834666,0.32038835,0.434466019,0.33323815,0.314633495,0.593456646,0.492718447,0.439805825,0.310776699
165,008802,11001008802,0.999898,0.999716,0.999898,0.280155,0,0.843513,0.999898,0.814118,0.999898,0.729541,0.999898,0.000102,0.00778,0.188961,0.108404,0.018343,0.796546,0.149266,0.982759,0.072046,0.994961,0.903791,0.999898,0.403658,0.999898,0.999898,0.911885,0.000102,0.999898,0.015227,0.204267,0.053775,0,0.571299,0.917254,1,0.744749,0.372698,1.7E-05,0.999898,0.783754,0.325243,0.762136,0.873786,0.898058,0.313107,0.504854,0.354369,0.264706,0.529126,0.26699,0.417476,0.407767,0.174757,0.348039,0.676471,0.014563,0.830097,0.23301,0.68932,0.538835,0.815534,0.237864,0.597087,0.417476,0.68932,0.684466,0.635922,0.597087,0.524272,0.15534,0.330097,0.208738,0.133495,0.446602,0.57767,0.686893,0.11165,0.796117,0.330097,0.679612,0.26699,0.538835,0.26699,0.152913,0.131068,0.475728,0.694175,0.393204,0.082524,0.456311,0.194175,0,0.512632,0.26699,0.412621,0.303458,0.48566,0.562996,0.432039,0.374272,0.462621
166,009810,11001009810,0.999905,0,0.135713,0.149701,0,0.934411,0.999905,0.755962,0.999905,0.412409,0.999905,9.5E-05,0,0.363133,0.157437,0.828205,0.463558,0,0.726186,0.000841,0.992683,0.912912,0.997837,0.16851,0.934411,0.999905,0.572245,9.5E-05,0.999905,0.558962,0.286696,0.274899,0.999905,0.513181,0.887084,0.606101,0.97397,0.309101,0,0.999905,0.773011,0.907767,0.114078,0.174757,0.68932,0.313107,0.563107,0.907767,0.151961,0.92233,0.009709,0.907767,0.092233,0.046117,0.676471,0.77451,0.786408,0.315534,0.075243,0.519417,0.237864,0.61165,0.305825,0.432039,0.203883,0.446602,0.941748,0.393204,0.097087,0.912621,0.354369,0.572816,0.383495,0.995146,0.15534,0.495146,0.058252,0.509709,0.567961,0.165049,0.927184,0.218447,0.737864,0.009709,0.699029,0.660194,0.101942,0.563107,0.820388,0.325243,0.480583,0.5,0,0.601142,0.009709,0.5,0.570876,0.320701,0.482898,0.773058,0.46699,0.467621
167,010800,11001010800,0.999900679,0.359539671,0.010211823,0,0,0.834993918,0.999900679,0.9375,0.364753885,0.90832834,0.999900679,9.93207E-05,0.67845883,0.417887433,0,0.890856184,0.876295803,0.999900679,0.999900679,0.126118693,0.981380915,0.964507013,0.999900679,0.597663452,0.999900679,0,0.998521346,9.93207E-05,0.999509659,0.999900679,0.164984401,0.124288808,0.349306954,0.333292083,0.883094725,0.98647438,1,0.365637365,0,0.999900679,0.97427901,0.601941748,0.485436893,0.077669903,0.097087379,0.313106796,0.5,0.626213592,0.666666667,0.053398058,0.859223301,0.645631068,0.262135922,0.961165049,0.75,0.090686275,0.834951456,0.922330097,0.810679612,0.86407767,0.699029126,0.160194175,0.898058252,0.72815534,0.587378641,0.805825243,0.101941748,0.752427184,0.359223301,0.368932039,0.805825243,0.169902913,0.257281553,0.480582524,0.048543689,0.485436893,0.325242718,0.825242718,0.776699029,0.165048544,0.776699029,0.781553398,0.218446602,0.859223301,0.446601942,0.834951456,0.980582524,0.611650485,0.466019417,0.019417476,0.893203883,0.733009709,0,0.379065534,0.859223301,0.453883495,0.659200695,0.777199029,0.501587602,0.47815534,0.3,0.668446602
168,011100,11001011100,0.817485762,0,0.360518162,0.040651055,0,0.322175692,0.859389857,0.808346213,0.730430021,0.737735849,0.771276482,0.381927303,0.065774716,0.153281097,0.153770813,0.817413655,0.202418176,0,0.231607332,0.005958101,0.993761697,0.914916036,0.477517534,0.210532102,0.060055462,0.564849166,0.363679788,0.233750771,0.610721757,0.555953793,0.388847208,0.10386905,0.241885947,0.949820005,0.793049329,0.869032811,0.956766147,0.220450156,0.46039034,0.389143286,0.85801361,0.067961165,0.11407767,0.310679612,0.344660194,0.313106796,0.237864078,0.09223301,0.259803922,0.140776699,0.296116505,0.09223301,0.815533981,0.393203883,0.284313725,0.754901961,0.77184466,0.072815534,0.075242718,0.111650485,0.257281553,0.737864078,0.334951456,0.184466019,0.247572816,0.111650485,0.334951456,0.27184466,0.902912621,0.111650485,0.349514563,0.766990291,0.252427184,0.417475728,0.990291262,0.291262136,0.140776699,0.461165049,0.237864078,0.567961165,0.165048544,0.495145631,0.067961165,0.296116505,0.436893204,0.616504854,0.029126214,0.106796117,0.121359223,0.247572816,0.194174757,0.029126214,1,0.194060537,0.296116505,0.453883495,0.551066057,0.260769417,0.237816825,0.171116505,0.44368932,0.379757282
169,009000,11001009000,0.411146928,0,0.610529633,0,0,0,0.702327761,0.738901099,0.685203676,0.77098724,0.71617855,0.439719566,0.0377245,0.823894171,0.079371641,0.982068919,0.395244288,0,0.312666971,0.057984088,1,0.881164406,0.530906443,0.342504642,0,0.533879752,0.335977169,0.283385397,0.70620624,0.51478199,0.338870527,0.277268723,0.435761767,0.941602191,0.834684084,0.94635481,1,0.098102188,0,0.345392033,0.830792478,0.014563107,0.11407767,0.475728155,0.097087379,0.313106796,0.024271845,0.058252427,0.117647059,0.121359223,0.383495146,0.063106796,0.834951456,0.300970874,0.941176471,0.62254902,0.932038835,0.252427184,0.075242718,0.189320388,0.495145631,0.992718447,0.111650485,0.203883495,0.349514563,0.031553398,0.315533981,0.237864078,0.927184466,0.145631068,0.334951456,0.699029126,0.388349515,0.524271845,0.985436893,0.354368932,0.276699029,0.825242718,0.04368932,0.165048544,0.140776699,0.402912621,0.009708738,0.383495146,0.402912621,0.888349515,0.053398058,0.09223301,0.165048544,0.541262136,0.033980583,0.077669903,1,0.123204597,0.383495146,0.449029126,0.6991838,0.281424757,0.230280287,0.192961165,0.511650485,0.280825243
170,009102,11001009102,0.999899925,0.000208198,0.404484644,0.066994686,0.068617692,0.449722143,0.999899925,0.859728507,0.855962886,0.792177466,0.999213129,0.072239005,0.040627582,0.335262689,0.210596616,0.770402489,0.327503264,0.563033679,0.252455588,0.018084576,0.995809638,0.800971093,0.965803529,0.426817745,0.404553339,0.996591484,0.543412226,0.000100075,0.990964894,0.763695663,0.145123908,0.168205444,0.278229103,0.934232968,0.62622094,1,0.968758446,0.22362463,0.194747509,0.768386485,0.838344267,0.490291262,0.22815534,0.330097087,0.427184466,0.67961165,0.291262136,0.514563107,0.401960784,0.208737864,0.441747573,0.22815534,0.694174757,0.310679612,0.607843137,0.852941176,0.689320388,0.169902913,0.378640777,0.140776699,0.334951456,0.873786408,0.004854369,0.378640777,0.432038835,0.22815534,0.538834951,0.36407767,0.446601942,0.325242718,0.451456311,0.131067961,0.305825243,0.432038835,0.980582524,0.087378641,0.686893204,0.485436893,0.242718447,0.446601942,0.334951456,0.417475728,0.262135922,0.441747573,0.475728155,0.737864078,0.024271845,0.32038835,0.32038835,0.167475728,0.169902913,0.145631068,0,0.40490434,0.441747573,0.461165049,0.615196078,0.245480583,0.354500299,0.356796117,0.417961165,0.374902913
171,009811,11001009811,0.999904782,0,0.135713418,0.149701308,0,0.934410749,0.999904782,0.755961844,0.999904782,0.412408759,0.999904782,9.52182E-05,0,0.363132911,0.157436709,0.828204846,0.463558157,0,0.726186373,0.000841349,0.992682927,0.912911741,0.997837483,0.168510463,0.934410749,0.999904782,0.572244792,9.52182E-05,0.999904782,0.558962156,0.286695877,0.274898836,0.999904782,0.513181466,0.887083722,0.606100621,0.973970279,0.309100796,0,0.999904782,0.77301123,0.90776699,0.11407767,0.174757282,0.689320388,0.313106796,0.563106796,0.90776699,0.151960784,0.922330097,0.009708738,0.90776699,0.09223301,0.046116505,0.676470588,0.774509804,0.786407767,0.315533981,0.075242718,0.519417476,0.237864078,0.611650485,0.305825243,0.432038835,0.203883495,0.446601942,0.941747573,0.393203883,0.097087379,0.912621359,0.354368932,0.572815534,0.383495146,0.995145631,0.155339806,0.495145631,0.058252427,0.509708738,0.567961165,0.165048544,0.927184466,0.218446602,0.737864078,0.009708738,0.699029126,0.660194175,0.101941748,0.563106796,0.82038835,0.325242718,0.480582524,0.5,0,0.601142204,0.009708738,0.5,0.570876166,0.320701456,0.482897871,0.773058252,0.466990291,0.467621359
172,001002,11001001002,0.999900956,0.251176058,0.569657274,0,0,0.657590928,0.999900956,1,0.999900956,0.786314526,0.999900956,0.782328958,0.180120025,0.302951389,0.052517361,0.973948254,0.368046009,0.643285781,0.574682539,0.019288051,0.989064399,0.887528235,0.999268696,0.600612434,0.285082163,0,0.556404354,9.90437E-05,0.999900956,0.420962028,0.423276569,0.514435502,0.90457035,0.737409193,0.607423592,1,1,0.172333353,0.829972352,0.965498163,0.873887838,0.63592233,0.432038835,0.446601942,0.097087379,0.313106796,0.393203883,0.660194175,0.987745098,0.72815534,0.432038835,0.67961165,0.936893204,0.606796117,0.558823529,0.519607843,0.927184466,0.213592233,0.398058252,0.412621359,0.339805825,0.378640777,0.131067961,0.45631068,0.597087379,0.184466019,0.101941748,0.368932039,0.330097087,0.713592233,0.291262136,0.796116505,0.519417476,0.854368932,0.766990291,0.072815534,0.686893204,0.825242718,0.111650485,0.718446602,0.475728155,0.538834951,0.558252427,0.432038835,0.95631068,0.82038835,0.048543689,0.174757282,0.645631068,0.95631068,0.563106796,0.699029126,0,0.516131853,0.432038835,0.808252427,0.653102989,0.272364078,0.26784971,0.608009709,0.655339806,0.498543689
173,010900,11001010900,0.406852475,0,0.128809762,0,0,0.048368965,0.533559983,0.801237432,0.315929064,0.817901235,0.40435952,0.684497564,0,0.336462094,0,1,0.141576726,0,0.117677758,0.005358408,1,0.897121242,0.074837385,0.198281973,0.048368965,0.218615758,0.102707978,0.609498785,0.299374564,0.356870769,0.295066185,0,0.283128396,0.580617342,0.52457943,0.738876548,1,0.023129726,0,0.435236102,0.983219445,0.009708738,0.11407767,0.169902913,0.097087379,0.313106796,0.09223301,0.024271845,0.245098039,0.029126214,0.572815534,0.009708738,0.912621359,0.046116505,0.612745098,0.090686275,0.983009709,0.029126214,0.075242718,0.067961165,0.252427184,0.992718447,0.184466019,0.09223301,0.22815534,0.101941748,0.262135922,0.067961165,0.980582524,0.077669903,0.266990291,0.59223301,0.080097087,0.441747573,0.485436893,0.014563107,0.077669903,0.825242718,0.004854369,0.165048544,0.17961165,0.800970874,0.004854369,0.572815534,0.475728155,0.354368932,0.014563107,0.04368932,0.082524272,0.014563107,0.165048544,0.019417476,1,0.106913906,0.572815534,0.461165049,0.433139397,0.227468447,0.200512985,0.125,0.288349515,0.374417476
174,007807,11001007807,0.999902,0.489472,0,0.141257,0,0.24785,0.999902,0.743243,0.999902,0.550725,0.999902,0.917643,0.292387,0.317023,0.156983,0.44502,0.572508,0,0.269255,0,0.998496,0.920245,0,0.007886,0.283856,0.999902,0.572477,9.8E-05,0,0.999902,0.299342,0.559961,0.613852,0.550227,0.845152,0.865407,0.503213,0.282948,0,0.13104,0.823172,0.713592,0.524272,0.024272,0.669903,0.313107,0.184466,0.728155,0.122549,0.781553,0.029126,0.737864,0.966019,0.718447,0.568627,0.769608,0.373786,0.524272,0.075243,0.165049,0.106796,0.961165,0.393204,0.024272,0.058252,0.179612,0.868932,0.398058,0.271845,0.007282,0.859223,0.601942,0.548544,0.645631,0.325243,0.364078,0.135922,0.024272,0.456311,0.165049,0.063107,0.368932,0.563107,0.029126,0.970874,0.718447,0.194175,0.296117,0.194175,0.281553,0.009709,0.208738,0,0.518718,0.029126,0.851942,0.607617,0.368968,0.343092,0.220267,0.45534,0.244806
175,007806,11001007806,0.999901,0.999901,0.84173,0.047415,0.494588,0.999901,0.999901,0.752517,0.999901,0.696502,0.925283,0.246702,0.105275,0.166794,0.178271,0.321836,0.49319,0.973448,0.344467,0,0.991394,0.913155,0.001969,0.033831,0.999901,0.999901,0.080382,9.9E-05,0.990416,0.994916,0.286317,0,0.058617,0.593088,0.799229,0.987943,0.4341,0.228129,0.034804,0.892646,0.859446,0.694175,0.878641,0.626214,0.364078,0.849515,0.868932,0.708738,0.147059,0.76699,0.218447,0.140777,0.781553,0.519417,0.313725,0.808824,0.252427,0.359223,0.533981,0.218447,0.106796,0.485437,0.31068,0.048544,0.087379,0.84466,0.859223,0.058252,0.286408,0.320388,0.592233,0.567961,0.080097,0.31068,0.514563,0.300971,0.334951,0.019417,0.257282,0.373786,0.407767,0.5,0.834951,0.218447,0.475728,0.451456,0.145631,0.441748,0.354369,0.033981,0.063107,0.165049,0,0.675835,0.218447,0.461165,0.473598,0.341995,0.412388,0.38835,0.340291,0.332961
